Athlete_ID,Gender,Name,Nationality
21062,M,Iordan Iovtchev,Bulgaria
21063,M,Benjamin Varonian,France
21064,M,Joo-Hyung Lee,South Korea
21065,F,Jie Ling,China
21066,F,Yun Yang,China
21067,M,Gervasio Deferr,Spain
21068,M,Leszek Blanik,Poland
21069,M,Eric Poujade,France
21070,M,Dimosthenis Tampakos,Greece
21071,M,Viacheslav Gorpishin,Russia
21072,M,Dmitry Filippov,Russia
21073,M,Serguei Pogorelov,Russia
21074,M,Andrey Lavrov,Russia
21075,M,Igor Lavrov,Russia
21076,M,Oleg Khodkov,Russia
21077,M,Edouard Kokcharov,Russia
21078,M,Vasily Kudinov,Russia
21079,M,Denis Krivochlykov,Russia
21080,M,Stanislav Koulintchenko,Russia
21081,M,Dmitri Kouzelev,Russia
21082,M,Pavel Sukisian,Russia
21083,M,Dmitri Torgovanov,Russia
21084,M,Aleksandr Tuchkin,Russia
21085,M,Lev Voronin,Russia
21086,M,Ljubomir Vranjes,Sweden
21087,M,Martin Boquist,Sweden
21088,M,Mathias Franzén,Sweden
21089,M,Peter Gentzel,Sweden
21090,M,David Barrufet,Spain
21091,M,Demetrio Lozano,Spain
21092,M,Antonio Ugalde,Spain
21093,M,Enric Masip,Spain
21094,M,Xavier O'Callaghan,Spain
21095,M,Antonio Ortega,Spain
21096,M,Andriy Xepkin,Spain
21097,F,Karin Mortensen,Denmark
21098,F,Anja Nielsen,Denmark
21099,F,Christina Roslyng,Denmark
21100,F,Rikke Schmidt,Denmark
21101,F,Mette Vestergaard,Denmark
21102,F,Karen Brødsgaard,Denmark
21103,F,Katrine Fruelund,Denmark
21104,F,Maja Gronbek,Denmark
21105,F,Lotte Kiærskou,Denmark
21106,F,Rita Deli,Hungary
21107,F,Beatrix Balogh,Hungary
21108,F,Agnes Farkas,Hungary
21109,F,Anita Kulcsar,Hungary
21110,F,Dora Lowy,Hungary
21111,F,Katalin Palinger,Hungary
21112,F,Krisztina Pigniczki,Hungary
21113,F,Tamasne Zsembery,Hungary
21114,F,Bojana Radulovic,Hungary
21115,F,Elisabeth Hilmo,Norway
21116,F,Ann Cathrin Eriksen,Norway
21117,F,Kjersti Grini,Norway
21118,F,Jeanette Nilsen,Norway
21119,F,Monica Sandve,Norway
21120,F,Else-Marthe Soerlie,Norway
21121,F,Mia Hundvin,Norway
21122,F,Tonje Larsen,Norway
21123,F,Cecilie Leganger,Norway
21124,F,Marianne Rokne,Norway
21125,F,Birgitte Saettem,Norway
21126,M,Bu-Kyung Jung,South Korea
21127,M,Manolo Poulot,Cuba
21128,M,Aidyn Smagulov,Kyrgyzstan
21129,F,Lioubov Brouletova,Russia
21130,F,Anna-Maria Gradante,Germany
21131,F,Ann Simons,Belgium
21132,M,Huseyin Ozkan,Turkey
21133,M,Larbi Benboudaoud,France
21134,M,Giorgi Vazagashvili,Georgia
21135,F,Yuxiang Liu,China
21136,M,Giuseppe Maddaloni,Italy
21137,M,Tiago Camilo,Brazil
21138,M,Anatoly Laryukov,Belarus
21139,M,Vsevolods Zelonijs,Latvia
21140,F,Maria Pekli,Australia
21141,F,Kie Kusakabe,Japan
21142,M,Makoto Takimoto,Japan
21143,M,Aleksei Budolin,Estonia
21144,M,Nuño Delgado,Portugal
21145,F,Severine Vandenhende,France
21146,F,Shufang Li,China
21147,M,Carlos Honorato,Brazil
21148,M,Frederic Demontfaucon,France
21149,M,Ruslan Mashurenko,Ukraine
21150,F,Sibelis Veranes,Cuba
21151,M,Kosei Inoue,Japan
21152,M,Iouri Stepkine,Russia
21153,F,Lin Tang,China
21154,F,Celine Lebrun,France
21155,F,Simona Marcela Richter,Romania
21156,M,Shinichi Shinohara,Japan
21157,M,Tamerlan Tmenov,Russia
21158,M,Indrek Pertelson,Estonia
21159,F,Hua Yuan,China
21160,F,Daima Beltran,Cuba
21161,F,Seon-Young Kim,South Korea
21162,F,Mayumi Yamashita,Japan
21163,M,Dmitry Svatkovsky,Russia
21164,M,Gabor Balogh,Hungary
21165,M,Pavel Dovgal,Belarus
21166,F,Stephanie Cook,Great Britain
21167,F,Emily deRiel,United States
21168,F,Kate Allenby,Great Britain
21169,F,Yulia Barsukova,Russia
21170,F,Yulia Raskina,Belarus
21171,F,Alina Kabaeva,Russia
21172,F,Vera Shimanskaya,Russia
21173,F,Irina Zilber,Russia
21174,F,Natalia Lavrova,Russia
21175,F,Maria Netessova,Russia
21176,F,Irina Belova,Russia
21177,F,Elena Chalamova,Russia
21178,F,Tatyana Ananko,Belarus
21179,F,Olga Puzhevich,Belarus
21180,F,Maria Lazuk,Belarus
21181,F,Tatyana Belan,Belarus
21182,F,Anna Glazkova,Belarus
21183,F,Irina Ilyenkova,Belarus
21184,F,Charikleia Pantazi,Greece
21185,F,Anna Pollatou,Greece
21186,F,Zacharoula Karyami,Greece
21187,F,Maria Georgatou,Greece
21188,F,Eirini Aindili,Greece
21189,F,Evangelia Christodoulou,Greece
21190,M,Rob Waddell,New Zealand
21191,M,Marcel Hacker,Germany
21192,F,Rumyana Neykova,Bulgaria
21193,M,Alessio Sartori,Italy
21194,M,Simone Raineri,Italy
21195,M,Dirk Lippits,Netherlands
21196,M,Jochem Verberne,Netherlands
21197,M,Marco Geisler,Germany
21198,F,Kerstin El Qalqili-Kowalski,Germany
21199,F,Meike Evers,Germany
21200,F,Manja Kowalski,Germany
21201,F,Manuela Lutze,Germany
21202,F,Guin Batten,Great Britain
21203,F,Miriam Batten,Great Britain
21204,F,Gillian Lindsay,Great Britain
21205,F,Katherine Grainger,Great Britain
21206,F,Irina Fedotova,Russia
21207,F,Oxana Dorodnova,Russia
21208,F,Ioulia Levina,Russia
21209,F,Larisa Merk,Russia
21210,M,Tomasz Kucharski,Poland
21211,M,Robert Sycz,Poland
21212,M,Elia Luini,Italy
21213,M,Leonardo Pettinari,Italy
21214,M,Pascal Touron,France
21215,M,Thibaud Chapelle,France
21216,F,Angela Alupei,Romania
21217,F,Claudia Blasberg,Germany
21218,F,Valerie Viehoff,Germany
21219,F,Christine Collins,United States
21220,F,Sarah Garner,United States
21221,M,Jean-Christophe Bette,France
21222,M,Xavier Dorfman,France
21223,M,Yves Hocde,France
21224,M,Laurent Porchier,France
21225,M,Robert Richards,Australia
21226,M,Simon Burgess,Australia
21227,M,Darren Balmforth,Australia
21228,M,Thomas Ebert,Denmark
21229,M,Soren Madsen,Denmark
21230,M,Luka Spik,Slovenia
21231,M,Olaf Tufte,Norway
21232,M,Fredrik Raaen Bekken,Norway
21233,M,Nicola Sartori,Italy
21234,M,Giovanni Calabrese,Italy
21235,F,Jana Thieme,Germany
21236,F,Pieta van Dishoeck,Netherlands
21237,F,Kristina Poplavskaja,Lithuania
21238,F,Birute Sakickiene,Lithuania
21239,M,Sebastian Bea,United States
21240,M,Ted Murphy,United States
21241,M,Matthew Long,Australia
21242,F,Georgeta Damian,Romania
21243,F,Rachael Taylor,Australia
21244,M,James Cracknell,Great Britain
21245,M,Lorenzo Carboncini,Italy
21246,M,Riccardo Deirossi,Italy
21247,M,Valter Molea,Italy
21248,M,Carlo Mornati,Italy
21249,M,Geoff Stewart,Australia
21250,M,James Stewart,Australia
21251,M,Ben Dodwell,Australia
21252,M,Fred Scarlett,Great Britain
21253,M,Kieran West,Great Britain
21254,M,Steve Trapmore,Great Britain
21255,M,Luka Grubor,Great Britain
21256,M,Ben Hunt-Davis,Great Britain
21257,M,Andrew Lindsay,Great Britain
21258,M,Simon Dennis,Great Britain
21259,M,Rowley Douglas,Great Britain
21260,M,Louis Attrill,Great Britain
21261,M,Brett Hayman,Australia
21262,M,Jaime Fernandez,Australia
21263,M,Alastair Gordon,Australia
21264,M,Daniel Burke,Australia
21265,M,Nick Porzig,Australia
21266,M,Robert Jahrling,Australia
21267,M,Christian Ryan,Australia
21268,M,Stuart Welch,Australia
21269,M,Igor Boraska,Croatia
21270,M,Kresimir Culjak,Croatia
21271,M,Igor Francetic,Croatia
21272,M,Tihomir Frankovic,Croatia
21273,M,Silvijo Petrisko,Croatia
21274,M,Niksa Skelin,Croatia
21275,M,Sinisa Skelin,Croatia
21276,M,Tomislav Smoljanovic,Croatia
21277,M,Branimir Vujevic,Croatia
21278,F,Maria Magdalena Dumitrache,Romania
21279,F,Viorica Susanu,Romania
21280,F,Marieke Westerhof,Netherlands
21281,F,Anneke Venema,Netherlands
21282,F,Tessa Appeldoorn,Netherlands
21283,F,Elien Meijer,Netherlands
21284,F,Nelleke Penninx,Netherlands
21285,F,Martijntje Quik,Netherlands
21286,F,Carin ter Beek,Netherlands
21287,F,Heather Davis,Canada
21288,F,Buffy Alexander,Canada
21289,F,Dorota Urbaniak,Canada
21290,M,Christoph Sieber,Austria
21291,M,Aaron McIntosh,New Zealand
21292,F,Amelie Lux,Germany
21293,M,Iain Percy,Great Britain
21294,M,Luca Devoti,Italy
21295,M,Fredrik Lööf,Sweden
21296,F,Shirley Robertson,Great Britain
21297,F,Serena Amato,Argentina
21298,M,Tom King,Australia
21299,M,Mark Turnbull,Australia
21300,M,Bob Merrick,United States
21301,M,Javier Conte,Argentina
21302,M,Juan de la Fuente,Argentina
21303,F,Belinda Stowell,Australia
21304,F,Jenny Armstrong,Australia
21305,F,Pease Glaser,United States
21306,M,Michael Blackburn,Australia
21307,M,Magnus Liljedahl,United States
21308,M,Mark Covell,Great Britain
21309,M,Jyrki Jarvi,Finland
21310,M,Thomas Johanson,Finland
21311,M,Ian Barker,Great Britain
21312,M,Simon Hiscocks,Great Britain
21313,M,Hans-Peter Steinacher,Austria
21314,M,Roman Hagara,Austria
21315,M,Darren Bundock,Australia
21316,M,Rene Schwall,Germany
21317,M,Roland Gäbler,Germany
21318,M,Henrik Blakskjær,Denmark
21319,M,Thomas Jacobsen,Denmark
21320,M,Gunnar Bahr,Germany
21321,M,Ingo Borkowski,Germany
21322,M,Paul Davis,Norway
21323,M,Herman Horn Johannessen,Norway
21324,M,Espen Stokkeland,Norway
21325,M,Franck Dumoulin,France
21326,F,Luna Tao,China
21327,F,Jasna Sekaric,Yugoslav Federation
21328,F,Annemarie Forder,Australia
21329,M,Yalin Cai,China
21330,M,Evgueni Aleinikov,Russia
21331,F,Nancy Johnson,United States
21332,F,Cho-Hyun Kang,South Korea
21333,F,Jing Gao,China
21334,M,Oleg Moldovan,Moldova
21335,M,Zhiyuan Niu,China
21336,M,Serguei Alifirenko,Russia
21337,M,Michel Ansermet,Switzerland
21338,M,Iulian Raicea,Romania
21339,F,Lolita Evglevskaya,Belarus
21340,M,Martin Tenk,Czech Republic
21341,M,Jonas Edman,Sweden
21342,M,Torben Grimmel,Denmark
21343,M,Sergei Martynov,Belarus
21344,M,Rajmond Debevec,Slovenia
21345,M,Juha Hirvi,Finland
21346,F,Tatiana Goldobina,Russia
21347,F,Maria Feklistova,Russia
21348,M,Ian Peel,Great Britain
21349,M,Giovanni Pellielo,Italy
21350,F,Daina Gudzineviciute,Lithuania
21351,F,Delphine Racinet,France
21352,F,E Gao,China
21353,M,Richard Faulds,Great Britain
21354,M,Fehaid Al Deehani,Kuwait
21355,F,Pia Hansen,Sweden
21356,F,Deborah Gelisio,Italy
21357,M,Mykola Milchev,Ukraine
21358,M,Petr Malek,Czech Republic
21359,M,James Graves,United States
21360,F,Zemfira Meftakhetdinova,Azerbaijan
21361,F,Svetlana Demina,Russia
21362,F,Diana Igaly,Hungary
21363,F,Jennifer Brundage,United States
21364,F,Crystl Bustos,United States
21365,F,Christie Ambrosi,United States
21366,F,Jennifer McFalls,United States
21367,F,Danielle Henderson,United States
21368,F,Michelle Venturella,United States
21369,F,Stacey Nuveman,United States
21370,F,Reika Utsugi,Japan
21371,F,Miyo Yamada,Japan
21372,F,Noriko Yamaji,Japan
21373,F,Mariko Masubuchi,Japan
21374,F,Naomi Matsumoto,Japan
21375,F,Emi Naito,Japan
21376,F,Yumiko Fujii,Japan
21377,F,Taeko Ishikawa,Japan
21378,F,Misako Ando,Japan
21379,F,Kazue Ito,Japan
21380,F,Yoshimi Kobayashi,Japan
21381,F,Shiori Koseki,Japan
21382,F,Haruka Saito,Japan
21383,F,Hiroko Tamoto,Japan
21384,F,Juri Takayama,Japan
21385,F,Selina Follas,Australia
21386,F,Kelly Hardie,Australia
21387,F,Suzanne Fairhurst,Australia
21388,F,Fiona Crawford,Australia
21389,F,Sandra Allen,Australia
21390,F,Simmone Morrow,Australia
21391,F,Natalie Titcume,Australia
21392,M,Anthony Ervin,United States
21393,M,Pieter van den Hoogenband,Netherlands
21394,F,Inge de Bruijn,Netherlands
21395,F,Therese Alshammar,Sweden
21396,M,Ian Thorpe,Australia
21397,M,Massimiliano Rosolino,Italy
21398,F,Martina Moravkova,Slovakia
21399,M,Klete Keller,United States
21400,F,Diana Munz,United States
21401,F,Yana Klochkova,Ukraine
21402,F,Kaitlin Sandeno,United States
21403,M,Grant Hackett,Australia
21404,M,Chris Thompson,United States
21405,F,Natalya Nazarova,Russia
21406,F,Olesya Zykina,Russia
21407,M,Chris Fydler,Australia
21408,M,Ashley Callus,Australia
21409,M,Todd Pearson,Australia
21410,M,Adam Pine,Australia
21411,M,Neil Walker,United States
21412,M,Jason Lezak,United States
21413,M,Carlos Jayme,Brazil
21414,M,Edvaldo Silva Filho,Brazil
21415,F,Courtney Shealy,United States
21416,F,Erin Phenix,United States
21417,F,Thamar Henneken,Netherlands
21418,F,Wilma van Rijn,Netherlands
21419,F,Manon van Rooijen,Netherlands
21420,F,Chantal Groot,Netherlands
21421,F,Louise Jöhncke,Sweden
21422,F,Anna-Karin Kammerling,Sweden
21423,F,Johanna Sjöberg,Sweden
21424,F,Josefin Lillhage,Sweden
21425,F,Malin Svahnstrom,Sweden
21426,M,William Kirby,Australia
21427,M,Scott Goldblatt,United States
21428,M,Jamie Rauch,United States
21429,M,Nate Dusing,United States
21430,M,Chad Carvin,United States
21431,M,Martijn Zuijdweg,Netherlands
21432,M,Johan Kenkhuis,Netherlands
21433,M,Marcel Wouda,Netherlands
21434,M,Mark van der Zijden,Netherlands
21435,F,Lindsay Benko,United States
21436,F,Samantha Arsenault,United States
21437,F,Kim Black,United States
21438,F,Julia Stowers,United States
21439,F,Kirsten Thomson,Australia
21440,F,Giaan Rooney,Australia
21441,F,Jacinta van Lint,Australia
21442,F,Elka Graham,Australia
21443,F,Sara Harstick,Germany
21444,F,Britta Steffen,Germany
21445,M,Lenny Krayzelburg,United States
21446,M,Matthew Welsh,Australia
21447,M,Stev Theloke,Germany
21448,F,Diana Mocanu,Romania
21449,F,Mai Nakamura,Japan
21450,F,Nina Zhivanevskaya,Spain
21451,M,Aaron Peirsol,United States
21452,F,Roxana Maracineanu,France
21453,F,Miki Nakao,Japan
21454,M,Domenico Fioravanti,Italy
21455,M,Ed Moses,United States
21456,M,Roman Sloudnov,Russia
21457,F,Megan Quann,United States
21458,F,Leisel Jones,Australia
21459,M,Terence Parkin,South Africa
21460,M,Davide Rummolo,Italy
21461,F,Kristy Kowal,United States
21462,M,Geoff Huegill,Australia
21463,M,Denys Sylant'yev,Ukraine
21464,M,Justin Norris,Australia
21465,F,Misty Hyman,United States
21466,M,Tom Wilkens,United States
21467,F,Beatrice Caslaru,Romania
21468,M,Erik Vendt,United States
21469,F,Yasuko Tajima,Japan
21470,M,Ian Crocker,United States
21471,M,Tommy Hannan,United States
21472,M,Regan Harrison,Australia
21473,M,Ryan Mitchell,Australia
21474,M,Josh Watson,Australia
21475,M,Torsten Spanneberg,Germany
21476,M,Thomas Rupprath,Germany
21477,M,Jens Kruppa,Germany
21478,F,Barbara J Bedford,United States
21479,F,Staciana Stitts,United States
21480,F,Dyana Calub,Australia
21481,F,Tarnee White,Australia
21482,F,Junko Onishi,Japan
21483,F,Masami Tanaka,Japan
21484,F,Sumika Minamoto,Japan
21485,F,Olga Brusnikina,Russia
21486,F,Maria Kiseleva,Russia
21487,F,Myriam Lignot,France
21488,F,Virginie Dedieu,France
21489,F,Elena Antonova,Russia
21490,F,Elena Azarova,Russia
21491,F,Irina Perchina,Russia
21492,F,Olga Novokshchenova,Russia
21493,F,Olga Vassioukova,Russia
21494,F,Yulia Vasilieva,Russia
21495,F,Elena Soia,Russia
21496,F,Juri Tatsumi,Japan
21497,F,Ayano Egami,Japan
21498,F,Yoko Isoda,Japan
21499,F,Yoko Yoneda,Japan
21500,F,Yuko Yoneda,Japan
21501,F,Fanny Letourneau,Canada
21502,F,Kirstin Normand,Canada
21503,F,Jacinthe Taillon,Canada
21504,F,Reidun Tatham,Canada
21505,F,Lyne Beaumont,Canada
21506,F,Claire Carver-Dias,Canada
21507,F,Erin Chan,Canada
21508,F,Jessica Chase,Canada
21509,F,Catherine Garceau,Canada
21510,F,Nan Wang,China
21511,F,Ju Li,China
21512,M,Liqin Wang,China
21513,M,Sen Yan,China
21514,M,Patrick Chila,France
21515,F,Jin Sun,China
21516,F,Ying Yang,China
21517,F,Moo-Kyo Kim,South Korea
21518,M,Michail Mouroutsos,Greece
21519,M,Gabriel Esparza,Spain
21520,M,Chih-Hsiung Huang,Taiwan
21521,F,Lauren Burns,Australia
21522,F,Urbia Melendez,Cuba
21523,F,Shu-Ju Chi,Taiwan
21524,M,Steven Lopez,United States
21525,M,Joon-Sik Sin,South Korea
21526,M,Hadi Saei Bonehkohal,Iran
21527,F,Jae-Eun Jung,South Korea
21528,F,Hieu Ngan Tran,Vietnam
21529,F,Hamide Bikcin,Turkey
21530,M,Angel Matos,Cuba
21531,M,Faissal Ebnoutalib,Germany
21532,M,Victor Estrada,Mexico
21533,F,Sun-Hee Lee,South Korea
21534,F,Trude Gundersen,Norway
21535,F,Yoriko Okamoto,Japan
21536,M,Kyong-Hun Kim,South Korea
21537,M,Daniel Trenton,Australia
21538,M,Pascal Gentil,France
21539,F,Zhong Chen,China
21540,F,Natalia Ivanova,Russia
21541,F,Dominique Bosshart,Canada
21542,M,Yevgeny Kafelnikov,Russia
21543,M,Tommy Haas,Germany
21544,M,Arnaud di Pasquale,France
21545,F,Venus Williams,United States
21546,F,Elena Dementieva,Russia
21547,F,Monica Seles,United States
21548,M,Sebastien Lareau,Canada
21549,M,Daniel Nestor,Canada
21550,M,Alex Corretja,Spain
21551,M,Albert Costa,Spain
21552,F,Serena Williams,United States
21553,F,Kristie Boogert,Netherlands
21554,F,Miriam Oremans,Netherlands
21555,F,Dominique van Roost,Belgium
21556,F,Els Callens,Belgium
21557,M,Alexandre Moskalenko,Russia
21558,M,Ji Wallace,Australia
21559,M,Mathieu Turgeon,Canada
21560,F,Irina Karavaeva,Russia
21561,F,Oxana Tsyhuleva,Ukraine
21562,F,Karen Cockburn,Canada
21563,M,Simon Whitfield,Canada
21564,M,Stephan Vuckovic,Germany
21565,M,Jan Rehula,Czech Republic
21566,F,Brigitte McMahon,Switzerland
21567,F,Michellie Jones,Australia
21568,F,Magali Messmer,Switzerland
21569,M,Vasa Mijic,Yugoslav Federation
21570,M,Ivan Miljkovic,Yugoslav Federation
21571,M,Veljko Petkovic,Yugoslav Federation
21572,M,Slobodan Boskan,Yugoslav Federation
21573,M,Igor Vusurovic,Yugoslav Federation
21574,M,Vadim Khamouttskikh,Russia
21575,M,Alexei Kazakov,Russia
21576,M,Valeri Goriouchev,Russia
21577,M,Alexandre Guerassimov,Russia
21578,M,Roman Iakovlev,Russia
21579,M,Igor Choulepov,Russia
21580,M,Ruslan Olikhver,Russia
21581,M,Evgueni Mitkov,Russia
21582,M,Alexei Koulechov,Russia
21583,M,Konstantin Ushakov,Russia
21584,M,Serguei Tetioukhine,Russia
21585,M,Ilia Saveliev,Russia
21586,M,Simone Rosalba,Italy
21587,M,Alessandro Fei,Italy
21588,M,Mirko Corsano,Italy
21589,M,Luigi Mastrangelo,Italy
21590,F,Zoila Barros,Cuba
21591,F,Marta Sanchez,Cuba
21592,F,Inessa Sargsian,Russia
21593,F,Elizaveta Tichtchenko,Russia
21594,F,Yelena Tiourina,Russia
21595,F,Elena Vassilevskaia,Russia
21596,F,Natalya Morozova,Russia
21597,F,Olga Potachova,Russia
21598,F,Yevgeniya Artamonova,Russia
21599,F,Lioubov Chachkova,Russia
21600,F,Anastassia Belikova,Russia
21601,F,Elena Godina,Russia
21602,F,Ekaterina Gamova,Russia
21603,F,Tatiana Gratcheva,Russia
21604,F,Raquel Silva,Brazil
21605,F,Kely Fraga,Brazil
21606,F,Erika Coimbra,Brazil
21607,F,Janina Conceicao,Brazil
21608,F,Karin Rodrigues,Brazil
21609,F,Ricarda Lima,Brazil
21610,F,Katia Lopes,Brazil
21611,F,Elisangela Oliveira,Brazil
21612,F,Walewska Oliveira,Brazil
21613,M,Tamas Molnar,Hungary
21614,M,Tamas Marcz,Hungary
21615,M,Zoltan Kosz,Hungary
21616,M,Tamas Kasas,Hungary
21617,M,Gergely Kiss,Hungary
21618,M,Tibor Benedek,Hungary
21619,M,Peter Biros,Hungary
21620,M,Rajmund Fodor,Hungary
21621,M,Barnabas Steinmetz,Hungary
21622,M,Zoltan Szecsi,Hungary
21623,M,Bulcsu Szekely,Hungary
21624,M,Zsolt Varga,Hungary
21625,M,Attila Vari,Hungary
21626,M,Andrei Reketchinski,Russia
21627,M,Nikolai Maximov,Russia
21628,M,Nikolay Kozlov,Russia
21629,M,Dmitri Douguine,Russia
21630,M,Alexandre Erychov,Russia
21631,M,Roman Balachov,Russia
21632,M,Serguei Garbouzov,Russia
21633,M,Iouri Iatsev,Russia
21634,M,Dmitry Gorshkov,Russia
21635,M,Marat Zakirov,Russia
21636,M,Revaz Tchomakhidze,Russia
21637,M,Dmitri Stratan,Russia
21638,M,Irek Zinnourov,Russia
21639,M,Predrag Zimonjic,Yugoslav Federation
21640,M,Nenad Vukanic,Yugoslav Federation
21641,M,Nikola Kuljaca,Yugoslav Federation
21642,M,Aleksandar Ciric,Yugoslav Federation
21643,M,Danilo Ikodinovic,Yugoslav Federation
21644,M,Viktor Jelenic,Yugoslav Federation
21645,M,Aleksandar Sapic,Yugoslav Federation
21646,M,Dejan Savic,Yugoslav Federation
21647,M,Aleksandar Sostar,Yugoslav Federation
21648,M,Petar Trbojevic,Yugoslav Federation
21649,M,Veljko Uskokovic,Yugoslav Federation
21650,M,Jugoslav Vasovic,Yugoslav Federation
21651,M,Vladimir Vujasinovic,Yugoslav Federation
21652,F,Naomi Castle,Australia
21653,F,Bridgette Gusterson,Australia
21654,F,Joanne Fox,Australia
21655,F,Yvette Higgins,Australia
21656,F,Simone Hankin,Australia
21657,F,Kate Hooper,Australia
21658,F,Bronwyn Mayer,Australia
21659,F,Gail Miller,Australia
21660,F,Melissa Mills,Australia
21661,F,Liz Weekes,Australia
21662,F,Debbie Watson,Australia
21663,F,Danielle Woodhouse,Australia
21664,F,Taryn Woods,Australia
21665,F,Courtney Johnson,United States
21666,F,Ericka Lorenz,United States
21667,F,Heather Moody,United States
21668,F,Ellen Estes,United States
21669,F,Robin Beauregard,United States
21670,F,Maureen O'Toole,United States
21671,F,Bernice Orwig,United States
21672,F,Heather Petri,United States
21673,F,Nicolle Payne,United States
21674,F,Coralie Simmons,United States
21675,F,Kathy Sheehy,United States
21676,F,Julie Swail,United States
21677,F,Brenda Villa,United States
21678,F,Elena Smurova,Russia
21679,F,Elena Tokoun,Russia
21680,F,Irina Tolkounova,Russia
21681,F,Ekaterina Vassilieva,Russia
21682,F,Ekaterina Anikeeva,Russia
21683,F,Marina Akobia,Russia
21684,F,Svetlana Kouzina,Russia
21685,F,Natalia Koutouzova,Russia
21686,F,Sofia Konoukh,Russia
21687,F,Maria Koroleva,Russia
21688,F,Galina Rytova,Russia
21689,F,Ioulia Petrova,Russia
21690,F,Tatiana Petrova,Russia
21691,F,Tara Nott,United States
21692,F,Raema Lisa Rumbewas,Indonesia
21693,F,Sri Indriyani,Indonesia
21694,M,Wenxiong Wu,China
21695,M,Nikolay Pechalov,Croatia
21696,M,Gennady Oleshchuk,Belarus
21697,F,Xia Yang,China
21698,F,Feng-Ying Li,Taiwan
21699,F,Winarni Binti Slamet,Indonesia
21700,M,Galabin Boevski,Bulgaria
21701,M,Sergei Lavrenov,Belarus
21702,F,Soraya Jimenez,Mexico
21703,F,Song Hui Ri,North Korea
21704,F,Khassaraporn Suta,Thailand
21705,M,Viktor Mitrou,Greece
21706,M,Arsen Melikyan,Armenia
21707,F,Xiaomin Chen,China
21708,F,Valentina Popova,Russia
21709,F,Ioanna Chatziioannou,Greece
21710,M,George Asanidze,Georgia
21711,F,Weining Lin,China
21712,F,Erzsebet Markus,Hungary
21713,F,Karnam Malleswari,India
21714,M,Szymon Kolecki,Poland
21715,M,Hossein Tavakoli,Iran
21716,M,Alan Tsagaev,Bulgaria
21717,M,Said S Asaad,Qatar
21718,F,Maria Isabel Urrutia,Colombia
21719,F,Ruth Ogbeifo,Nigeria
21720,F,Yi-Hang Kuo,Taiwan
21721,M,Hossein Reza Zadeh,Iran
21722,F,Meiyuan Ding,China
21723,F,Agata Wrobel,Poland
21724,F,Cheryl Haworth,United States
21725,M,Samuel Henson,United States
21726,M,Amiran Karntanov,Greece
21727,M,Ali Reza Dabir,Iran
21728,M,Yevgen Buslovych,Great Britain
